[    6.384958][    T1] hub 4-0:1.0: 2 ports detected
[    6.389771][    T1] uhci_hcd: USB Universal Host Controller Interface driver
[    6.396887][    T1] xhci_hcd 0000:7a:02.0: xHCI Host Controller
[    6.402842][    T1] xhci_hcd 0000:7a:02.0: new USB bus registered, assigned bus number 5
[    6.410967][    T1] xhci_hcd 0000:7a:02.0: hcc params 0x0220f66d hci version 0x100 quirks 0x0000000000000010
[    6.420885][    T1] usb usb5: New USB device found, idVendor=1d6b, idProduct=0002, bcdDevice= 5.10
[    6.429807][    T1] usb usb5: New USB device strings: Mfr=3, Product=2, SerialNumber=1
[    6.437689][    T1] usb usb5: Product: xHCI Host Controller
[    6.443238][    T1] usb usb5: Manufacturer: Linux 5.10.0-60.94.0.118.oe2203.aarch64 xhci-hcd
[    6.451640][    T1] usb usb5: SerialNumber: 0000:7a:02.0
[    6.457043][    T1] hub 5-0:1.0: USB hub found
[    6.461493][    T1] hub 5-0:1.0: 1 port detected
[    6.466180][    T1] xhci_hcd 0000:7a:02.0: xHCI Host Controller
[    6.472118][    T1] xhci_hcd 0000:7a:02.0: new USB bus registered, assigned bus number 6
[    6.480180][    T1] xhci_hcd 0000:7a:02.0: Host supports USB 3.0 SuperSpeed
[    6.487134][    T1] usb usb6: We don't know the algorithms for LPM for this host, disabling LPM.
[    6.495918][    T1] usb usb6: New USB device found, idVendor=1d6b, idProduct=0003, bcdDevice= 5.10
[    6.504842][    T1] usb usb6: New USB device strings: Mfr=3, Product=2, SerialNumber=1
[    6.512725][    T1] usb usb6: Product: xHCI Host Controller
[    6.518279][    T1] usb usb6: Manufacturer: Linux 5.10.0-60.94.0.118.oe2203.aarch64 xhci-hcd
[    6.526682][    T1] usb usb6: SerialNumber: 0000:7a:02.0
[    6.532089][    T1] hub 6-0:1.0: USB hub found
[    6.536532][    T1] hub 6-0:1.0: 1 port detected
[    6.541286][    T1] xhci_hcd 0000:ba:02.0: xHCI Host Controller
[    6.547242][    T1] xhci_hcd 0000:ba:02.0: new USB bus registered, assigned bus number 7
[    6.555358][    T1] xhci_hcd 0000:ba:02.0: hcc params 0x0220f66d hci version 0x100 quirks 0x0000000000000010
[    6.565265][    T1] usb usb7: New USB device found, idVendor=1d6b, idProduct=0002, bcdDevice= 5.10
[    6.574189][    T1] usb usb7: New USB device strings: Mfr=3, Product=2, SerialNumber=1
[    6.582074][    T1] usb usb7: Product: xHCI Host Controller
[    6.587624][    T1] usb usb7: Manufacturer: Linux 5.10.0-60.94.0.118.oe2203.aarch64 xhci-hcd
[    6.596024][    T1] usb usb7: SerialNumber: 0000:ba:02.0
[    6.601362][   T17] usb 1-1: New USB device found, idVendor=12d1, idProduct=0001, bcdDevice= 1.00
[    6.610199][   T17] usb 1-1: New USB device strings: Mfr=0, Product=1, SerialNumber=2
[    6.617995][   T17] usb 1-1: Product: Keyboard/Mouse KVM 2.0
[    6.623630][   T17] usb 1-1: SerialNumber: 0123456
[    6.628561][    T1] hub 7-0:1.0: USB hub found
[    6.633002][    T1] hub 7-0:1.0: 1 port detected
[    6.637691][    T1] xhci_hcd 0000:ba:02.0: xHCI Host Controller
[    6.643696][    T1] xhci_hcd 0000:ba:02.0: new USB bus registered, assigned bus number 8
[    6.651759][    T1] xhci_hcd 0000:ba:02.0: Host supports USB 3.0 SuperSpeed
[    6.658720][    T1] usb usb8: We don't know the algorithms for LPM for this host, disabling LPM.
[    6.667508][    T1] usb usb8: New USB device found, idVendor=1d6b, idProduct=0003, bcdDevice= 5.10
[    6.676430][    T1] usb usb8: New USB device strings: Mfr=3, Product=2, SerialNumber=1
[    6.684317][    T1] usb usb8: Product: xHCI Host Controller
[    6.689866][    T1] usb usb8: Manufacturer: Linux 5.10.0-60.94.0.118.oe2203.aarch64 xhci-hcd
[    6.698267][    T1] usb usb8: SerialNumber: 0000:ba:02.0
[    6.703645][    T1] hub 8-0:1.0: USB hub found
[    6.708081][    T1] hub 8-0:1.0: 1 port detected
[    6.712810][    T1] mousedev: PS/2 mouse device common for all mice
[    6.735603][    T1] rtc-efi rtc-efi.0: registered as rtc0
[    6.749145][    T1] rtc-efi rtc-efi.0: setting system clock to 2024-07-19T13:37:18 UTC (1721396238)
[    6.759100][    T1] hid: raw HID events driver (C) Jiri Kosina
[    6.765082][  T105] usb 5-1: new high-speed USB device number 2 using xhci_hcd
[    6.773071][    T1] input: Keyboard/Mouse KVM 2.0 as /devices/pci0000:7a/0000:7a:01.0/usb1/1-1/1-1:1.0/0003:12D1:0001.0001/input/input1
[    6.843862][    T1] hid-generic 0003:12D1:0001.0001: input,hidraw0: USB HID v2.00 Keyboard [Keyboard/Mouse KVM 2.0] on usb-0000:7a:01.0-1/input0
[    6.857475][    T1] input: Keyboard/Mouse KVM 2.0 as /devices/pci0000:7a/0000:7a:01.0/usb1/1-1/1-1:1.1/0003:12D1:0001.0002/input/input2
[    6.869672][    T1] hid-generic 0003:12D1:0001.0002: input,hidraw1: USB HID v2.00 Mouse [Keyboard/Mouse KVM 2.0] on usb-0000:7a:01.0-1/input1
[    6.882333][    T1] usbcore: registered new interface driver usbhid
[    6.888579][    T1] usbhid: USB HID core driver
[    6.893570][    T1] arm_spe_pmu arm,spe-v1: profiling buffer inaccessible. Try passing "kpti=off" on the kernel command line
[    6.904748][    T1] arm_spe_pmu: probe of arm,spe-v1 failed with error -1
[    6.911584][    T1] Initializing XFRM netlink socket
[    6.916720][    T1] NET: Registered protocol family 10
[    6.922113][    T1] Segment Routing with IPv6
[    6.926479][    T1] NET: Registered protocol family 17
[    6.931771][    T1] registered taskstats version 1
[    6.936584][    T1] Loading compiled-in X.509 certificates
[    6.950765][  T105] usb 5-1: New USB device found, idVendor=2109, idProduct=2817, bcdDevice= 7.a3
[    6.959605][  T105] usb 5-1: New USB device strings: Mfr=1, Product=2, SerialNumber=3
[    6.967401][  T105] usb 5-1: Product: USB2.0 Hub             
[    6.973124][  T105] usb 5-1: Manufacturer: VIA Labs, Inc.         
[    6.979277][  T105] usb 5-1: SerialNumber: 000000000
[    7.000092][    T1] Loaded X.509 cert 'openEuler kernel signing key: ebfd2f74317ac6ec48770181ab1a722e90895c38'
[    7.010049][    T1] Load PGP public keys
[    7.013976][    T1] Loaded PGP key 'private OBS b25e7f66'
[    7.019445][    T1] zswap: loaded using pool lzo/zbud
[    7.027632][    T1] Key type encrypted registered
[    7.032421][    T1] integrity: Loading X.509 certificate: UEFI:db
[    7.038524][    T1] integrity: Loaded X.509 cert 'Huawei Technologies Co., Ltd.: EulerOS Code Signing Certificate: 0f081cc1d2fedc52749211b644da32895618698f'
[    7.052574][    T1] ima: No TPM chip found, activating TPM-bypass!
[    7.058744][    T1] ima: Allocated hash algorithm: sha256
[    7.064138][    T1] ima: No architecture policies found
[    7.069366][    T1] evm: Initialising EVM extended attributes:
[    7.075177][    T1] evm: security.selinux
[    7.079169][    T1] evm: security.apparmor
[    7.083249][    T1] evm: security.ima
[    7.086896][    T1] evm: security.capability
[    7.091149][    T1] evm: HMAC attrs: 0x1
[    7.095729][   T17] usb 6-1: new SuperSpeed Gen 1 USB device number 2 using xhci_hcd
[    7.103496][  T105] hub 5-1:1.0: USB hub found
[    7.108966][  T105] hub 5-1:1.0: 4 ports detected
[    7.114737][    T1] SDEI NMI watchdog: Bind interrupt failed. Firmware may not support SDEI !
[    7.123295][    T1] integrity: Unable to open file: /etc/keys/x509_ima.der (-2)
[    7.123297][    T1] integrity: Unable to open file: /etc/keys/x509_evm.der (-2)
[    7.132832][    T1] Freeing unused kernel memory: 4480K
[    7.147824][    T1] Run /init as init process
[    7.170443][  T135] loop: module loaded
[    7.179058][  T136] squashfs: version 4.0 (2009/01/31) Phillip Lougher
[    7.210279][  T143] overlayfs: upper fs does not support tmpfile.
[    7.216388][  T143] overlayfs: upper fs does not support RENAME_WHITEOUT.
[    7.223163][  T143] overlayfs: upper fs does not support xattr, falling back to index=off and metacopy=off.
[    7.233200][   T17] usb 6-1: New USB device found, idVendor=2109, idProduct=0817, bcdDevice= 7.a3
[    7.242051][   T17] usb 6-1: New USB device strings: Mfr=1, Product=2, SerialNumber=3
[    7.249849][   T17] usb 6-1: Product: USB3.0 Hub             
[    7.255571][   T17] usb 6-1: Manufacturer: VIA Labs, Inc.         
[    7.261725][   T17] usb 6-1: SerialNumber: 000000000
[    7.304173][   T17] hub 6-1:1.0: USB hub found
[    7.310414][   T17] hub 6-1:1.0: 4 ports detected
[    7.367599][    T1] systemd[1]: systemd v249-16.oe2203 running in system mode (+PAM +AUDIT +SELINUX -APPARMOR +IMA -SMACK +SECCOMP +GCRYPT +GNUTLS -OPENSSL +ACL +BLKID -CURL -ELFUTILS -FIDO2 +IDN2 -IDN -IPTC +KMOD -LIBCRYPTSETUP +LIBFDISK +PCRE2 -PWQUALITY +P11KIT -QRENCODE +BZIP2 +LZ4 +XZ +ZLIB -ZSTD +XKBCOMMON +UTMP +SYSVINIT default-hierarchy=legacy)
[    7.398945][    T1] systemd[1]: Detected architecture arm64.
[    7.404621][    T1] systemd[1]: Running in initial RAM disk.
[    7.414719][    T1] systemd[1]: Hostname set to <node-1>.
[    7.442036][  T152] systemd-gpt-auto-generator[152]: EFI loader partition unknown, exiting.
[    7.466233][  T152] systemd-gpt-auto-generator[152]: (The boot loader did not set EFI variable LoaderDevicePartUUID.)
[    7.505614][    T1] systemd[1]: /usr/lib/systemd/system/kdump-capture.service:23: Standard output type syslog is obsolete, automatically updating to journal. Please update your unit file, and consider removing the setting altogether.
[    7.526253][    T1] systemd[1]: /usr/lib/systemd/system/kdump-capture.service:24: Standard output type syslog+console is obsolete, automatically updating to journal+console. Please update your unit file, and consider removing the setting altogether.
[    7.562997][    T1] systemd[1]: Queued start job for default target Initrd Default Target.
[    7.571508][    T1] random: systemd: uninitialized urandom read (16 bytes read)
[    7.578902][    T1] systemd[1]: Started Dispatch Password Requests to Console Directory Watch.
[    7.587623][    T1] random: systemd: uninitialized urandom read (16 bytes read)
[    7.594929][    T1] systemd[1]: Reached target Initrd Root Device.
[    7.601153][    T1] random: systemd: uninitialized urandom read (16 bytes read)
[    7.608449][    T1] systemd[1]: Reached target Initrd /usr File System.
[    7.615102][    T1] systemd[1]: Reached target Local File Systems.
[    7.621313][    T1] systemd[1]: Reached target Path Units.
[    7.626841][    T1] systemd[1]: Reached target Slice Units.
[    7.632458][    T1] systemd[1]: Reached target Swaps.
[    7.637544][    T1] systemd[1]: Reached target Timer Units.
[    7.643269][    T1] systemd[1]: Listening on Journal Socket (/dev/log).
[    7.650043][    T1] systemd[1]: Listening on Journal Socket.
[    7.655960][    T1] systemd[1]: Listening on udev Control Socket.
[    7.662210][    T1] systemd[1]: Listening on udev Kernel Socket.
[    7.668291][    T1] systemd[1]: Reached target Socket Units.
[    7.678749][    T1] systemd[1]: Starting Create List of Static Device Nodes...
[    7.688187][    T1] systemd[1]: Started Hardware RNG Entropy Gatherer Daemon.
[    7.703911][   T18] audit: type=1130 audit(1721396239.452:4): pid=1 uid=0 auid=4294967295 ses=4294967295 subj=kernel msg='unit=rngd comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
[    7.723529][    T1] systemd[1]: systemd-journald.service: unit configures an IP firewall, but the local system does not support BPF/cgroup firewalling.
[    7.752547][    T1] systemd[1]: (This warning is only shown for the first unit using IP firewalling.)
[    7.773111][    T1] systemd[1]: Starting Journal Service...
[    7.792861][    T1] systemd[1]: Starting Load Kernel Modules...
[    7.822714][    T1] systemd[1]: Starting Setup Virtual Console...
[    7.856377][    T1] systemd[1]: Finished Create List of Static Device Nodes.
[    7.895837][   T18] audit: type=1130 audit(1721396239.644:5): pid=1 uid=0 auid=4294967295 ses=4294967295 subj=kernel msg='unit=kmod-static-nodes comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
[    7.916495][  T173] bridge: filtering via arp/ip/ip6tables is no longer available by default. Update your scripts to load br_netfilter if you need this.
[    7.930938][    T1] systemd[1]: Starting Create Static Device Nodes in /dev...
[    7.969446][    T1] systemd[1]: Finished Create Static Device Nodes in /dev.
[    7.993725][  T173] Bridge firewalling registered
[    8.011756][   T18] audit: type=1130 audit(1721396239.756:6): pid=1 uid=0 auid=4294967295 ses=4294967295 subj=kernel msg='unit=systemd-tmpfiles-setup-dev comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
[    8.044649][    T1] systemd[1]: Finished Load Kernel Modules.
[    8.068649][    T1] systemd[1]: Starting Apply Kernel Variables...
[    8.099915][    T1] systemd[1]: Started Journal Service.
[    8.132348][   T18] audit: type=1130 audit(1721396239.816:7): pid=1 uid=0 auid=4294967295 ses=4294967295 subj=kernel msg='unit=systemd-modules-load comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
[    8.153130][   T18] audit: type=1130 audit(1721396239.864:8): pid=1 uid=0 auid=4294967295 ses=4294967295 subj=kernel msg='unit=systemd-journald comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
[    8.173545][   T18] audit: type=1130 audit(1721396239.868:9): pid=1 uid=0 auid=4294967295 ses=4294967295 subj=kernel msg='unit=systemd-sysctl comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
[    8.193784][   T18] audit: type=1130 audit(1721396239.876:10): pid=1 uid=0 auid=4294967295 ses=4294967295 subj=kernel msg='unit=systemd-vconsole-setup comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
[    8.214896][   T17] usb 5-1.3: new full-speed USB device number 3 using xhci_hcd
[    8.380134][   T18] audit: type=1130 audit(1721396240.012:11): pid=1 uid=0 auid=4294967295 ses=4294967295 subj=kernel msg='unit=systemd-tmpfiles-setup comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
[    8.401171][   T18] audit: type=1130 audit(1721396240.056:12): pid=1 uid=0 auid=4294967295 ses=4294967295 subj=kernel msg='unit=dracut-cmdline-ask comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
[    8.641899][    T1] random: systemd: uninitialized urandom read (16 bytes read)
[    8.649380][   T18] audit: type=1130 audit(1721396240.388:13): pid=1 uid=0 auid=4294967295 ses=4294967295 subj=kernel msg='unit=dracut-cmdline comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
[    8.670868][   T17] usb 5-1.3: New USB device found, idVendor=0529, idProduct=0003, bcdDevice= 6.09
[    8.679890][   T17] usb 5-1.3: New USB device strings: Mfr=1, Product=2, SerialNumber=0
[    8.687860][   T17] usb 5-1.3: Product: Sentinel HL
[    8.692719][   T17] usb 5-1.3: Manufacturer: Gemalto
[    8.712454][  T172] random: systemd-journal: uninitialized urandom read (16 bytes read)
[    8.736184][  T172] random: systemd-journal: uninitialized urandom read (16 bytes read)
[    8.790160][  T274] device-mapper: uevent: version 1.0.3
[    8.803754][  T274] device-mapper: ioctl: 4.43.0-ioctl (2020-10-01) initialised: dm-devel@redhat.com
[    8.824408][   T17] hid-generic 0003:0529:0003.0003: hiddev96,hidraw2: USB HID v1.10 Device [Gemalto Sentinel HL] on usb-0000:7a:02.0-1.3/input0
[    9.677602][  T291] megasas: 07.714.04.00-rc1
[    9.699777][  T292] [TTM] Zone  kernel: Available graphics memory: 217536 KiB
[    9.706894][  T292] [TTM] Initializing pool allocator
[    9.711932][  T292] [TTM] Initializing DMA pool allocator
[    9.717376][  T292] [drm] forcing VGA-1 connector on
[    9.727789][  T291] megaraid_sas 0000:03:00.0: Waiting for FW to come to ready state
[    9.735506][  T291] megaraid_sas 0000:03:00.0: megasas_disable_intr_fusion is called outbound_intr_mask:0x40000009
[    9.779749][  T291] megaraid_sas 0000:03:00.0: FW now in Ready state
[    9.786089][  T291] megaraid_sas 0000:03:00.0: 63 bit DMA mask and 63 bit consistent mask
[    9.803993][  T292] [drm] Initialized hibmc 1.0.0 20160828 for 0000:06:00.0 on minor 0
[    9.837666][  T291] megaraid_sas 0000:03:00.0: firmware supports msix	: (128)
[    9.837730][  T291] megaraid_sas 0000:03:00.0: requested/available msix 1/1
[    9.837731][  T291] megaraid_sas 0000:03:00.0: current msix/online cpus	: (1/1)
[    9.837732][  T291] megaraid_sas 0000:03:00.0: RDPQ mode	: (disabled)
[    9.837735][  T291] megaraid_sas 0000:03:00.0: Current firmware supports maximum commands: 4077	 LDIO threshold: 0
[    9.837987][  T291] megaraid_sas 0000:03:00.0: Performance mode :Latency (latency index = 1)
[    9.837988][  T291] megaraid_sas 0000:03:00.0: FW supports sync cache	: Yes
[    9.837992][  T291] megaraid_sas 0000:03:00.0: megasas_disable_intr_fusion is called outbound_intr_mask:0x40000009
[    9.878633][  T292] Console: switching to colour frame buffer device 80x30
[   10.003756][  T291] megaraid_sas 0000:03:00.0: FW provided supportMaxExtLDs: 1	max_lds: 64
[   10.003759][  T291] megaraid_sas 0000:03:00.0: controller type	: MR(2048MB)
[   10.003760][  T291] megaraid_sas 0000:03:00.0: Online Controller Reset(OCR)	: Enabled
[   10.003761][  T291] megaraid_sas 0000:03:00.0: Secure JBOD support	: Yes
[   10.003762][  T291] megaraid_sas 0000:03:00.0: NVMe passthru support	: Yes
[   10.003763][  T291] megaraid_sas 0000:03:00.0: FW provided TM TaskAbort/Reset timeout	: 6 secs/60 secs
[   10.003764][  T291] megaraid_sas 0000:03:00.0: JBOD sequence map support	: Yes
[   10.003765][  T291] megaraid_sas 0000:03:00.0: PCI Lane Margining support	: No
[   10.033539][  T291] megaraid_sas 0000:03:00.0: NVME page size	: (4096)
[   10.033568][  T291] megaraid_sas 0000:03:00.0: megasas_enable_intr_fusion is called outbound_intr_mask:0x40000000
[   10.033573][  T291] megaraid_sas 0000:03:00.0: INIT adapter done
[   10.033575][  T291] megaraid_sas 0000:03:00.0: JBOD sequence map is disabled megasas_setup_jbod_map 5768
[   10.158393][  T291] megaraid_sas 0000:03:00.0: Snap dump wait time	: 15
[   10.158396][  T291] megaraid_sas 0000:03:00.0: pci id		: (0x1000)/(0x0016)/(0x19e5)/(0xd215)
[   10.158397][  T291] megaraid_sas 0000:03:00.0: unevenspan support	: no
[   10.158399][  T291] megaraid_sas 0000:03:00.0: firmware crash dump	: no
[   10.158400][  T291] megaraid_sas 0000:03:00.0: JBOD sequence map	: disabled
[   10.158449][  T291] megaraid_sas 0000:03:00.0: Max firmware commands: 99 shared with nr_hw_queues = 1
[   10.158452][  T291] scsi host0: Avago SAS based MegaRAID driver
[   10.175339][  T146] scsi 0:0:65:0: Enclosure         HUAWEI   Expander 12G28F1 340  PQ: 0 ANSI: 6
[   10.196452][  T146] scsi 0:2:0:0: Direct-Access     AVAGO_B  HW-SAS3508       5.14 PQ: 0 ANSI: 5
[   10.196600][  T146] scsi 0:2:1:0: Direct-Access     AVAGO    HW-SAS3508       5.14 PQ: 0 ANSI: 5
[   10.517563][  T291] hisi_sas_v3_hw 0000:74:02.0: 1 hw queues
[   10.517566][  T291] scsi host1: hisi_sas_v3_hw
[   11.295751][  T292] hibmc-drm 0000:06:00.0: [drm] fb0: hibmcdrmfb frame buffer device
[   12.679877][  T291] hisi_sas_v3_hw 0000:74:02.0: neither _PS0 nor _PR0 is defined
[   12.736748][  T291] hisi_sas_v3_hw 0000:74:04.0: 1 hw queues
[   12.742929][  T291] scsi host2: hisi_sas_v3_hw
[   14.755859][  T291] hisi_sas_v3_hw 0000:74:04.0: neither _PS0 nor _PR0 is defined
[   14.812677][  T291] hisi_sas_v3_hw 0000:b4:02.0: 1 hw queues
[   14.818854][  T291] scsi host3: hisi_sas_v3_hw
[   16.490601][  T170] random: crng init done
[   16.495118][  T170] random: 40 urandom warning(s) missed due to ratelimiting
[   16.727821][  T291] hisi_sas_v3_hw 0000:b4:02.0: neither _PS0 nor _PR0 is defined
[   16.776578][  T291] hisi_sas_v3_hw 0000:b4:04.0: 1 hw queues
[   16.782748][  T291] scsi host4: hisi_sas_v3_hw
[   18.503825][  T291] hisi_sas_v3_hw 0000:b4:04.0: neither _PS0 nor _PR0 is defined
[   21.516082][  T292] sbsa-gwdt sbsa-gwdt.0: Initialized with 10s timeout @ 100000000 Hz, action=0.
[   21.607046][  T291] cryptd: max_cpu_qlen set to 1000
[   21.944132][    T7] sd 0:2:1:0: [sdb] 31253905408 512-byte logical blocks: (16.0 TB/14.6 TiB)
[   21.953514][    T7] sd 0:2:1:0: [sdb] 4096-byte physical blocks
[   21.964530][  T146] sd 0:2:0:0: [sda] 935544832 512-byte logical blocks: (479 GB/446 GiB)
[   21.973563][  T146] sd 0:2:0:0: [sda] 4096-byte physical blocks
[   22.010883][  T146] sd 0:2:0:0: [sda] Write Protect is off
[   22.022493][    T7] sd 0:2:1:0: [sdb] Write Protect is off
[   22.045510][  T146] sd 0:2:0:0: [sda] Write cache: disabled, read cache: disabled, supports DPO and FUA
[   22.060197][    T7] sd 0:2:1:0: [sdb] Write cache: disabled, read cache: disabled, supports DPO and FUA
[   22.094942][  T146] sd 0:2:0:0: [sda] Optimal transfer size 262144 bytes
[   22.107753][    T7] sd 0:2:1:0: [sdb] Optimal transfer size 262144 bytes
[   22.145050][  T146]  sda: sda1 sda2 sda3
[   22.163805][  T146] sd 0:2:0:0: [sda] Attached SCSI disk
[   22.195095][    T7]  sdb: sdb1
[   22.207637][    T7] sd 0:2:1:0: [sdb] Attached SCSI disk
[   23.145991][   T18] kauditd_printk_skb: 3 callbacks suppressed
[   23.145994][   T18] audit: type=1130 audit(1721396254.892:17): pid=1 uid=0 auid=4294967295 ses=4294967295 subj=kernel msg='unit=dracut-initqueue comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
[   27.447707][   T18] audit: type=1130 audit(1721396259.192:18): pid=1 uid=0 auid=4294967295 ses=4294967295 subj=kernel msg='unit=systemd-fsck-root comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
[   27.685642][  T473] EXT4-fs (dm-0): mounted filesystem with ordered data mode. Opts: (null)
[   27.795120][  T485] systemd-gpt-auto-generator[485]: EFI loader partition unknown, exiting.
[   27.836126][  T485] systemd-gpt-auto-generator[485]: (The boot loader did not set EFI variable LoaderDevicePartUUID.)
[   28.072753][   T18] audit: type=1130 audit(1721396259.820:19): pid=1 uid=0 auid=4294967295 ses=4294967295 subj=kernel msg='unit=initrd-parse-etc comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
[   28.149565][   T18] audit: type=1131 audit(1721396259.844:20): pid=1 uid=0 auid=4294967295 ses=4294967295 subj=kernel msg='unit=initrd-parse-etc comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
[   28.208213][   T18] audit: type=1130 audit(1721396259.944:21): pid=1 uid=0 auid=4294967295 ses=4294967295 subj=kernel msg='unit=dracut-pre-pivot comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
[  147.276591][    T1] watchdog: watchdog0: watchdog did not stop!
[  147.348910][    T1] systemd-shutdown[1]: Syncing filesystems and block devices.
[  147.361276][    T1] systemd-shutdown[1]: Sending SIGTERM to remaining processes...
[  147.377086][  T172] systemd-journald[172]: Received SIGTERM from PID 1 (systemd-shutdow).
[  147.404868][    T1] systemd-shutdown[1]: Sending SIGKILL to remaining processes...
[  147.419129][    T1] systemd-shutdown[1]: Using hardware watchdog 'SBSA Generic Watchdog', version 0, device /dev/watchdog
[  147.435271][    T1] systemd-shutdown[1]: Unmounting file systems.
[  147.446600][  T562] [562]: Remounting '/sysroot' read-only in with options 'stripe=64'.
[  147.460211][  T562] EXT4-fs (dm-0): re-mounted. Opts: stripe=64
[  147.472227][  T563] [563]: Unmounting '/sysroot'.
[  147.612820][  T564] [564]: Remounting '/' read-only in with options 'lowerdir=/squash/root,upperdir=/squash/overlay/upper,workdir=/squash/overlay/work/'.
[  147.632543][  T565] [565]: Unmounting '/squash/root'.
[  147.642780][  T566] [566]: Unmounting '/squash'.
[  147.652617][    T1] systemd-shutdown[1]: All filesystems unmounted.
[  147.663619][    T1] systemd-shutdown[1]: Deactivating swaps.
[  147.674025][    T1] systemd-shutdown[1]: All swaps deactivated.
[  147.684694][    T1] systemd-shutdown[1]: Detaching loop devices.
[  147.695797][    T1] systemd-shutdown[1]: Detaching loopback /dev/loop0.
[  147.707171][    T1] systemd-shutdown[1]: Could not detach loopback /dev/loop0: Device or resource busy
[  147.721602][    T1] systemd-shutdown[1]: Not all loop devices detached, 1 left.
[  147.734017][    T1] systemd-shutdown[1]: Stopping MD devices.
[  147.744554][    T1] systemd-shutdown[1]: All MD devices stopped.
[  147.755259][    T1] systemd-shutdown[1]: Detaching DM devices.
[  147.766025][    T1] systemd-shutdown[1]: Detaching DM /dev/dm-0 (253:0).
[  147.791934][    T1] systemd-shutdown[1]: All DM devices detached.
[  147.802775][    T1] systemd-shutdown[1]: Detaching loop devices.
[  147.813654][    T1] systemd-shutdown[1]: Detaching loopback /dev/loop0.
[  147.824967][    T1] systemd-shutdown[1]: Could not detach loopback /dev/loop0: Device or resource busy
[  147.839274][    T1] systemd-shutdown[1]: Not all loop devices detached, 1 left.
[  147.851638][    T1] systemd-shutdown[1]: Detaching loop devices.
[  147.862503][    T1] systemd-shutdown[1]: Detaching loopback /dev/loop0.
[  147.873788][    T1] systemd-shutdown[1]: Could not detach loopback /dev/loop0: Device or resource busy
[  147.888050][    T1] systemd-shutdown[1]: Not all loop devices detached, 1 left.
[  147.900336][    T1] systemd-shutdown[1]: Cannot finalize remaining loop devices, continuing.
[  147.914260][    T1] systemd-shutdown[1]: Failed to finalize loop devices, ignoring.
[  147.927053][    T1] systemd-shutdown[1]: Syncing filesystems and block devices.
[  147.939722][    T1] systemd-shutdown[1]: Rebooting.
[  147.949298][    T1] kvm: exiting hardware virtualization
[  149.452874][    T1] megaraid_sas 0000:03:00.0: megasas_disable_intr_fusion is called outbound_intr_mask:0x40000009
[  149.509131][    T1] reboot: Restarting systemuart init Done

BIOS 1.93 Build Version:B001 BIOS Id 0x34
=~=~=~=~=~=~=~=~=~=~= BIOS Log @ 2024.7.19 13:40:09 =~=~=~=~=~=~=~=~=~=~=

Regester zeroing
Hot Reset,Skp Main Chip L1L2 Mbist

[GetHhaCaNumInfo][1206] [0x00000000]
[GetHhaCaNumInfo][1219] [0x00000000]
[GetHhaCaNumInfo][1223] [0x0000FFFF]

[GetHhaCaNumInfo][1206] [0x00000000]
[GetHhaCaNumInfo][1219] [0x00000000]
[GetHhaCaNumInfo][1223] [0x0000FFFF]
[PlatformEventBroadcastConfig]:[2827L]
[DisableSocketClock]:[3014L]
[DisableSocketClock]:[3059L]
PlatformGicdInit
GICD Broadcast CONFIG end
TotemA GICD configuration.
Mbigen Config
HydraInit start
hccs mode:5B5B5B5B
Please Select Hydra config mode:
1: Config 1
2: Config 2
3: Config 3
4: Config 4
 Select Config 3
 HCCS 3000
Macro 3 Download Firmware Success!!
service slice calibration success!
clock slice calibration success!
h30 serdes cs init ok!
h30_serdes_ds_init ok!
Macro 3 Download Firmware Success!!
Macro 1 Download Firmware Success!!
clock slice calibration success!
h30 serdes cs init ok!
h30_serdes_ds_init ok!
Macro 1 Download Firmware Success!!
Macro 0 Download Firmware Success!!
clock slice calibration success!
h30 serdes cs init ok!
h30_serdes_ds_init ok!
Macro 0 Download Firmware Success!!
Start
HCCS 1 Enable TX training
h30 run firmware ok!
h30_serdes_run_firmware Done
HCCS 0 Enable TX training
h30 run firmware ok!
h30_serdes_run_firmware Done
Enable RX training
[DisableSocketClock]:[3014L]
[DisableSocketClock]:[3059L]
GICD Broadcast CONFIG
Event Broadcast Config
[MainBusConfig]:[4439L]
